beta_true,eta_true,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
3,1000,3,1,5.000000,1557.712952,416.704649,2.000000,557.712952,-583.295351,0.986200
3,1000,3,2,5.000000,2065.287963,118.284167,2.000000,1065.287963,-881.715833,0.717920
3,1000,3,3,5.000000,1608.303178,113.884052,2.000000,608.303178,-886.115948,0.975754
3,1000,3,4,1.900000,386.581112,1767.297685,-1.100000,-613.418888,767.297685,0.809161
3,1000,3,5,5.000000,720.770058,1121.512796,2.000000,-279.229942,121.512796,0.978737
3,1000,3,6,5.000000,1516.817788,210.496198,2.000000,516.817788,-789.503802,0.983910
3,1000,3,7,5.000000,797.949194,1077.404014,2.000000,-202.050806,77.404014,0.861647
3,1000,3,8,1.900000,741.175145,1210.677314,-1.100000,-258.824855,210.677314,0.766723
3,1000,3,9,5.000000,1348.812487,797.697243,2.000000,348.812487,-202.302757,0.971443
3,1000,3,10,1.900000,509.348249,1553.272906,-1.100000,-490.651751,553.272906,0.746173
3,1000,3,11,1.900000,259.587577,1422.908240,-1.100000,-740.412423,422.908240,0.825765
3,1000,3,12,5.000000,846.249204,898.831029,2.000000,-153.750796,-101.168971,0.807860
3,1000,3,13,1.900000,748.985071,1187.650084,-1.100000,-251.014929,187.650084,0.778548
3,1000,3,14,5.000000,1807.774601,397.427791,2.000000,807.774601,-602.572209,0.964911
3,1000,3,15,1.900000,804.497754,1132.157869,-1.100000,-195.502246,132.157869,0.757805
3,1000,3,16,5.000000,868.329317,1174.423352,2.000000,-131.670683,174.423352,0.982045
3,1000,3,17,4.394226,2048.863904,0.000012,1.394226,1048.863904,-999.999988,0.971709
3,1000,3,18,5.000000,514.067308,1375.736373,2.000000,-485.932692,375.736373,0.985889
3,1000,3,19,3.846496,1755.830898,0.000006,0.846496,755.830898,-999.999994,0.946378
3,1000,3,20,1.900000,1006.608360,1255.355910,-1.100000,6.608360,255.355910,0.742993
3,1000,3,21,5.000000,305.335308,1446.026375,2.000000,-694.664692,446.026375,0.894976
3,1000,3,22,5.000000,913.888864,680.672316,2.000000,-86.111136,-319.327684,0.928155
3,1000,3,23,4.300000,1945.029487,0.000001,1.300000,945.029487,-999.999999,0.951082
3,1000,3,24,5.000000,1519.551842,539.459556,2.000000,519.551842,-460.540444,0.821933
3,1000,3,25,5.000000,511.450137,1425.432298,2.000000,-488.549863,425.432298,0.843321
3,1000,3,26,5.000000,702.322458,1299.733534,2.000000,-297.677542,299.733534,0.983413
3,1000,3,27,3.553377,2010.590609,0.000038,0.553377,1010.590609,-999.999962,0.978616
3,1000,3,28,4.300001,2059.137231,0.000110,1.300001,1059.137231,-999.999890,0.954184
3,1000,3,29,5.000000,1524.844695,786.624669,2.000000,524.844695,-213.375331,0.984481
3,1000,3,30,2.100000,691.934414,1137.505170,-0.900000,-308.065586,137.505170,0.871808
3,1000,3,31,5.000000,1565.426517,547.076627,2.000000,565.426517,-452.923373,0.983631
