beta_true,eta_true,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
3,1000,10,1,4.288119,1016.993801,870.974678,1.288119,16.993801,-129.025322,0.807668
3,1000,10,2,1.600783,558.941677,1402.136217,-1.399217,-441.058323,402.136217,0.957367
3,1000,10,3,3.651760,1232.073568,902.300248,0.651760,232.073568,-97.699752,0.910469
3,1000,10,4,4.078479,861.201075,1099.052076,1.078479,-138.798925,99.052076,0.872665
3,1000,10,5,5.025609,1368.297036,554.508171,2.025609,368.297036,-445.491829,0.850757
3,1000,10,6,2.083765,720.481001,1158.668418,-0.916235,-279.518999,158.668418,0.959284
3,1000,10,7,2.139984,601.024575,1303.123463,-0.860016,-398.975425,303.123463,0.841182
3,1000,10,8,2.308618,561.912442,1424.825751,-0.691382,-438.087558,424.825751,0.939020
3,1000,10,9,3.279135,676.315970,1148.777615,0.279135,-323.684030,148.777615,0.906290
3,1000,10,10,2.394859,1027.587889,973.917810,-0.605141,27.587889,-26.082190,0.884509
3,1000,10,11,1.761630,693.521156,1285.180255,-1.238370,-306.478844,285.180255,0.938607
3,1000,10,12,2.281477,978.781981,1006.502833,-0.718523,-21.218019,6.502833,0.927201
3,1000,10,13,2.064512,1004.122686,962.113597,-0.935488,4.122686,-37.886403,0.928995
3,1000,10,14,4.634288,1902.317207,0.000090,1.634288,902.317207,-999.999910,0.853768
3,1000,10,15,2.596901,813.827022,1123.105693,-0.403099,-186.172978,123.105693,0.920459
3,1000,10,16,5.000000,1438.634661,498.502184,2.000000,438.634661,-501.497816,0.858345
3,1000,10,17,2.100000,758.791625,1056.760235,-0.900000,-241.208375,56.760235,0.956517
3,1000,10,18,3.780013,1191.864769,887.931964,0.780013,191.864769,-112.068036,0.910142
3,1000,10,19,2.000000,526.327164,1342.993390,-1.000000,-473.672836,342.993390,0.964421
3,1000,10,20,4.830242,608.604120,1072.729291,1.830242,-391.395880,72.729291,0.851680
3,1000,10,21,2.178239,850.685046,1099.932761,-0.821761,-149.314954,99.932761,0.879247
3,1000,10,22,1.778277,600.808490,1257.320145,-1.221723,-399.191510,257.320145,0.888472
