beta_true,eta_true,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,200,5,1,4.900000,351.358558,807.097620,2.900000,151.358558,-192.902380,0.921814
2.0,200,5,2,4.900000,488.062066,684.157544,2.900000,288.062066,-315.842456,0.686386
2.0,200,5,3,4.900000,297.388094,844.310940,2.900000,97.388094,-155.689060,0.801131
2.0,200,5,4,1.893748,244.382830,974.484693,-0.106252,44.382830,-25.515307,0.861944
2.0,200,5,5,4.900000,511.154510,741.661914,2.900000,311.154510,-258.338086,0.897279
2.0,200,5,6,4.900000,327.217390,870.291340,2.900000,127.217390,-129.708660,0.841268
2.0,200,5,7,4.900000,202.411578,1003.585824,2.900000,2.411578,3.585824,0.944158
2.0,200,5,8,2.100000,146.433587,1006.457222,0.100000,-53.566413,6.457222,0.763377
2.0,200,5,9,4.900000,448.140924,786.988204,2.900000,248.140924,-213.011796,0.890818
2.0,200,5,10,4.900000,467.164931,745.262465,2.900000,267.164931,-254.737535,0.599600
2.0,200,5,11,2.100000,173.637869,1005.145368,0.100000,-26.362131,5.145368,0.958131
2.0,200,5,12,4.900000,832.457648,429.227973,2.900000,632.457648,-570.772027,0.682421
2.0,200,5,13,4.900000,382.512628,907.452182,2.900000,182.512628,-92.547818,0.776947
2.0,200,5,14,2.100000,193.206560,1046.778131,0.100000,-6.793440,46.778131,0.792616
2.0,200,5,15,1.739574,187.669523,974.956515,-0.260426,-12.330477,-25.043485,0.893979
2.0,200,5,16,4.900000,375.218308,760.105902,2.900000,175.218308,-239.894098,0.897985
2.0,200,5,17,4.900000,452.079016,739.945736,2.900000,252.079016,-260.054264,0.742501
2.0,200,5,18,4.900000,1240.258023,107.972905,2.900000,1040.258023,-892.027095,0.753031
2.0,200,5,19,4.900000,550.863019,659.309943,2.900000,350.863019,-340.690057,0.884505
2.0,200,5,20,4.900000,769.869928,463.092543,2.900000,569.869928,-536.907457,0.843940
2.0,200,5,21,4.900000,384.634204,742.181230,2.900000,184.634204,-257.818770,0.860436
2.0,200,5,22,3.580191,324.504024,889.835736,1.580191,124.504024,-110.164264,0.712675
2.0,200,5,23,2.100000,196.769714,1045.542174,0.100000,-3.230286,45.542174,0.910033
2.0,200,5,24,2.017183,93.886325,1056.749297,0.017183,-106.113675,56.749297,0.859390
2.0,200,5,25,4.900000,405.920437,870.660816,2.900000,205.920437,-129.339184,0.818819
2.0,200,5,26,1.522024,137.268423,1057.071952,-0.477976,-62.731577,57.071952,0.889283
2.0,200,5,27,1.878415,247.917211,950.161566,-0.121585,47.917211,-49.838434,0.770783
2.0,200,5,28,4.900000,304.254303,861.365204,2.900000,104.254303,-138.634796,0.871285
2.0,200,5,29,2.600000,150.803616,1147.848316,0.600000,-49.196384,147.848316,0.914197
2.0,200,5,30,4.900000,479.146343,742.640048,2.900000,279.146343,-257.359952,0.891207
2.0,200,5,31,2.969639,210.951924,960.509118,0.969639,10.951924,-39.490882,0.762855
2.0,200,5,32,2.331474,282.636318,930.873092,0.331474,82.636318,-69.126908,0.834082
2.0,200,5,33,4.900000,549.727582,714.240528,2.900000,349.727582,-285.759472,0.923587
2.0,200,5,34,2.100000,115.937194,1073.279760,0.100000,-84.062806,73.279760,0.939951
2.0,200,5,35,4.900000,729.483017,506.282461,2.900000,529.483017,-493.717539,0.835242
2.0,200,5,36,3.899999,277.575477,1006.657699,1.899999,77.575477,6.657699,0.588340
2.0,200,5,37,2.704135,365.494218,940.615590,0.704135,165.494218,-59.384410,0.752171
2.0,200,5,38,4.900000,256.151388,900.066897,2.900000,56.151388,-99.933103,0.909721
2.0,200,5,39,2.100000,173.715693,1025.458378,0.100000,-26.284307,25.458378,0.839981
2.0,200,5,40,2.145448,301.002573,916.262101,0.145448,101.002573,-83.737899,0.842489
2.0,200,5,41,1.767819,114.857162,1022.071844,-0.232181,-85.142838,22.071844,0.902510
2.0,200,5,42,4.900000,712.902285,525.442010,2.900000,512.902285,-474.557990,0.770239
2.0,200,5,43,2.300000,134.485196,1060.336958,0.300000,-65.514804,60.336958,0.896914
2.0,200,5,44,2.917094,247.668047,936.908661,0.917094,47.668047,-63.091339,0.759585
2.0,200,5,45,4.900000,498.913498,733.822679,2.900000,298.913498,-266.177321,0.834558
2.0,200,5,46,1.542873,169.567980,1038.764148,-0.457127,-30.432020,38.764148,0.912650
2.0,200,5,47,4.900000,577.025654,665.397637,2.900000,377.025654,-334.602363,0.911512
2.0,200,5,48,2.428624,178.949919,993.006189,0.428624,-21.050081,-6.993811,0.829640
2.0,200,5,49,5.100792,220.169104,985.251642,3.100792,20.169104,-14.748358,0.315497
2.0,200,5,50,4.900000,423.997205,776.972579,2.900000,223.997205,-223.027421,0.906672
2.0,200,5,51,1.608768,175.149944,1021.804435,-0.391232,-24.850056,21.804435,0.930786
2.0,200,5,52,2.100000,149.687247,996.211980,0.100000,-50.312753,-3.788020,0.894805
2.0,200,5,53,2.100000,317.221688,949.378512,0.100000,117.221688,-50.621488,0.943480
2.0,200,5,54,2.100000,178.740502,1015.221498,0.100000,-21.259498,15.221498,0.967353
2.0,200,5,55,1.677035,145.478053,1028.301934,-0.322965,-54.521947,28.301934,0.922471
2.0,200,5,56,4.900000,118.802021,1098.028073,2.900000,-81.197979,98.028073,0.868742
2.0,200,5,57,4.900000,647.367701,698.840967,2.900000,447.367701,-301.159033,0.862066
2.0,200,5,58,4.900000,218.743044,974.674264,2.900000,18.743044,-25.325736,0.658572
2.0,200,5,59,4.900000,280.691571,913.368971,2.900000,80.691571,-86.631029,0.830346
2.0,200,5,60,1.345509,98.010190,1012.427485,-0.654491,-101.989810,12.427485,0.917653
2.0,200,5,61,1.271888,175.092256,1075.243447,-0.728112,-24.907744,75.243447,0.920294
2.0,200,5,62,4.900000,506.853501,698.564952,2.900000,306.853501,-301.435048,0.791158
2.0,200,5,63,4.900000,494.763724,708.764744,2.900000,294.763724,-291.235256,0.891028
2.0,200,5,64,4.900000,673.806420,611.505208,2.900000,473.806420,-388.494792,0.877782
2.0,200,5,65,1.726278,154.258616,1145.617523,-0.273722,-45.741384,145.617523,0.864924
2.0,200,5,66,4.900000,558.685348,713.771198,2.900000,358.685348,-286.228802,0.925337
2.0,200,5,67,1.924970,114.176562,1127.701623,-0.075030,-85.823438,127.701623,0.869970
2.0,200,5,68,2.069200,251.476565,954.341918,0.069200,51.476565,-45.658082,0.829379
2.0,200,5,69,2.300000,181.051366,972.238874,0.300000,-18.948634,-27.761126,0.778027
2.0,200,5,70,4.900000,369.143094,830.472508,2.900000,169.143094,-169.527492,0.855418
2.0,200,5,71,1.803940,56.876334,1090.046543,-0.196060,-143.123666,90.046543,0.884219
2.0,200,5,72,4.900000,352.274309,840.715693,2.900000,152.274309,-159.284307,0.822451
2.0,200,5,73,4.900000,503.516383,757.451967,2.900000,303.516383,-242.548033,0.901152
2.0,200,5,74,2.478620,285.467640,930.641456,0.478620,85.467640,-69.358544,0.832241
2.0,200,5,75,4.900000,611.069248,651.900029,2.900000,411.069248,-348.099971,0.911263
