beta_true,eta_true,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
2.0,5000,30,1,2.073191,5439.260474,1218.392801,0.073191,439.260474,218.392801,0.977178
2.0,5000,30,2,2.611628,5537.375652,832.430373,0.611628,537.375652,-167.569627,0.966569
2.0,5000,30,3,1.945200,4603.147017,946.584320,-0.054800,-396.852983,-53.415680,0.968386
2.0,5000,30,4,1.716690,5393.053543,1245.891986,-0.283310,393.053543,245.891986,0.949180
2.0,5000,30,5,2.100000,6467.787149,261.993475,0.100000,1467.787149,-738.006525,0.951499
2.0,5000,30,6,1.572481,4649.033117,940.146642,-0.427519,-350.966883,-59.853358,0.951078
2.0,5000,30,7,3.215980,5566.028231,0.000032,1.215980,566.028231,-999.999968,0.914786
2.0,5000,30,8,1.783002,4431.412749,1675.242948,-0.216998,-568.587251,675.242948,0.985517
2.0,5000,30,9,1.774385,4837.295451,923.096933,-0.225615,-162.704549,-76.903067,0.964863
2.0,5000,30,10,2.779678,6156.974132,0.000004,0.779678,1156.974132,-999.999996,0.953811
2.0,5000,30,11,1.954448,3980.741154,2183.649356,-0.045552,-1019.258846,1183.649356,0.978380
2.0,5000,30,12,1.893951,4640.697946,1093.095478,-0.106049,-359.302054,93.095478,0.981740
2.0,5000,30,13,2.100000,6132.160026,346.392893,0.100000,1132.160026,-653.607107,0.939166
2.0,5000,30,14,2.020699,5236.531019,1425.924433,0.020699,236.531019,425.924433,0.973306
2.0,5000,30,15,2.616291,5719.486281,0.000148,0.616291,719.486281,-999.999852,0.953005
2.0,5000,30,16,2.209234,6296.588592,0.000034,0.209234,1296.588592,-999.999966,0.938274
2.0,5000,30,17,2.059013,4375.082825,757.969810,0.059013,-624.917175,-242.030190,0.979999
2.0,5000,30,18,1.565511,4335.678690,1428.469528,-0.434489,-664.321310,428.469528,0.981841
2.0,5000,30,19,2.181631,5312.689337,1336.367334,0.181631,312.689337,336.367334,0.974412
2.0,5000,30,20,2.054176,6234.127426,315.307598,0.054176,1234.127426,-684.692402,0.954610
2.0,5000,30,21,2.620999,5891.438046,0.000201,0.620999,891.438046,-999.999799,0.938401
2.0,5000,30,22,1.530611,4448.290829,1404.409635,-0.469389,-551.709171,404.409635,0.974373
2.0,5000,30,23,1.822388,4850.669522,907.106022,-0.177612,-149.330478,-92.893978,0.962159
2.0,5000,30,24,1.627886,3748.521727,2257.832599,-0.372114,-1251.478273,1257.832599,0.977734
2.0,5000,30,25,1.501197,5213.182626,867.721009,-0.498803,213.182626,-132.278991,0.966536
2.0,5000,30,26,2.088540,4429.201664,1656.400017,0.088540,-570.798336,656.400017,0.982237
2.0,5000,30,27,2.311219,6617.894764,0.000089,0.311219,1617.894764,-999.999911,0.958018
2.0,5000,30,28,2.582706,5507.010286,0.000020,0.582706,507.010286,-999.999980,0.932041
2.0,5000,30,29,2.808754,6997.930073,0.000045,0.808754,1997.930073,-999.999955,0.894137
2.0,5000,30,30,2.001263,4826.881663,1206.346302,0.001263,-173.118337,206.346302,0.983783
2.0,5000,30,31,1.584890,3208.387952,2757.391334,-0.415110,-1791.612048,1757.391334,0.978367
2.0,5000,30,32,1.952523,4415.152551,1669.838014,-0.047477,-584.847449,669.838014,0.966416
2.0,5000,30,33,2.470028,6605.450240,0.000154,0.470028,1605.450240,-999.999846,0.958613
2.0,5000,30,34,2.604617,6497.312236,0.000018,0.604617,1497.312236,-999.999982,0.924078
2.0,5000,30,35,1.908786,5672.644175,816.752526,-0.091214,672.644175,-183.247474,0.976315
2.0,5000,30,36,2.371863,6188.778569,0.000008,0.371863,1188.778569,-999.999992,0.953820
2.0,5000,30,37,2.872099,6231.918626,0.000009,0.872099,1231.918626,-999.999991,0.935637
2.0,5000,30,38,1.929141,4132.186779,2070.858048,-0.070859,-867.813221,1070.858048,0.966272
2.0,5000,30,39,1.965183,4307.055559,2114.273378,-0.034817,-692.944441,1114.273378,0.975165
2.0,5000,30,40,1.921452,5311.994220,1033.006993,-0.078548,311.994220,33.006993,0.981349
2.0,5000,30,41,2.048828,4378.793323,1149.412129,0.048828,-621.206677,149.412129,0.961536
2.0,5000,30,42,2.147209,4687.304524,1018.973454,0.147209,-312.695476,18.973454,0.930947
2.0,5000,30,43,2.586181,5180.338782,972.650099,0.586181,180.338782,-27.349901,0.976919
2.0,5000,30,44,2.926265,6497.652337,0.000082,0.926265,1497.652337,-999.999918,0.954597
2.0,5000,30,45,1.614098,4769.505451,1241.968714,-0.385902,-230.494549,241.968714,0.974078
2.0,5000,30,46,1.841660,4338.627414,1637.231162,-0.158340,-661.372586,637.231162,0.964473
2.0,5000,30,47,1.982318,4334.804718,1110.670800,-0.017682,-665.195282,110.670800,0.970947
2.0,5000,30,48,2.072172,5137.293618,403.466247,0.072172,137.293618,-596.533753,0.983599
2.0,5000,30,49,2.499489,5653.148816,0.000062,0.499489,653.148816,-999.999938,0.958211
2.0,5000,30,50,1.871923,5133.621266,936.959778,-0.128077,133.621266,-63.040222,0.969333
2.0,5000,30,51,1.966342,5169.231756,838.885831,-0.033658,169.231756,-161.114169,0.982296
2.0,5000,30,52,2.154669,5364.037412,553.144533,0.154669,364.037412,-446.855467,0.982660
2.0,5000,30,53,1.657378,5182.807128,994.494193,-0.342622,182.807128,-5.505807,0.959304
2.0,5000,30,54,2.570625,5239.535150,804.309679,0.570625,239.535150,-195.690321,0.961592
2.0,5000,30,55,1.968859,4278.188721,1507.086446,-0.031141,-721.811279,507.086446,0.978625
2.0,5000,30,56,3.083934,5880.660754,0.000101,1.083934,880.660754,-999.999899,0.874096
2.0,5000,30,57,1.554934,5258.231255,981.649201,-0.445066,258.231255,-18.350799,0.959166
2.0,5000,30,58,2.546177,6415.926104,0.000019,0.546177,1415.926104,-999.999981,0.908932
2.0,5000,30,59,1.849671,5327.157633,632.514955,-0.150329,327.157633,-367.485045,0.967733
