beta_true,eta_true,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
5,5000,10,1,3.029436,3207.732981,2881.319617,-1.970564,-1792.267019,1881.319617,0.937445
5,5000,10,2,1.572491,1470.132786,4583.514821,-3.427509,-3529.867214,3583.514821,0.967414
5,5000,10,3,3.075926,1837.671206,3979.443525,-1.924074,-3162.328794,2979.443525,0.885932
5,5000,10,4,4.132197,2896.393912,3386.255338,-0.867803,-2103.606088,2386.255338,0.893818
5,5000,10,5,1.857012,2278.740697,3166.349592,-3.142988,-2721.259303,2166.349592,0.905519
5,5000,10,6,3.300000,4272.497006,1417.925421,-1.700000,-727.502994,417.925421,0.903476
5,5000,10,7,2.100000,2416.978472,2911.240868,-2.900000,-2583.021528,1911.240868,0.900578
5,5000,10,8,1.574216,2454.163326,3631.590798,-3.425784,-2545.836674,2631.590798,0.952977
5,5000,10,9,5.192167,4121.492350,1407.783805,0.192167,-878.507650,407.783805,0.710045
5,5000,10,10,2.100000,2232.410590,3654.667842,-2.900000,-2767.589410,2654.667842,0.886790
5,5000,10,11,1.666501,1845.768777,3873.591015,-3.333499,-3154.231223,2873.591015,0.857179
5,5000,10,12,5.100011,3632.619059,3062.593744,0.100011,-1367.380941,2062.593744,0.748232
5,5000,10,13,2.038747,1974.710509,3948.092944,-2.961253,-3025.289491,2948.092944,0.923114
5,5000,10,14,1.786200,1726.890409,4229.714022,-3.213800,-3273.109591,3229.714022,0.949979
5,5000,10,15,4.639942,5990.024838,0.000024,-0.360058,990.024838,-999.999976,0.852539
5,5000,10,16,2.345522,2012.186171,3446.614097,-2.654478,-2987.813829,2446.614097,0.938008
5,5000,10,17,2.716661,4656.397899,1016.782529,-2.283339,-343.602101,16.782529,0.898213
5,5000,10,18,4.900000,6371.167186,245.087799,-0.100000,1371.167186,-754.912201,0.841012
5,5000,10,19,2.153112,2020.114219,4250.542661,-2.846888,-2979.885781,3250.542661,0.855630
5,5000,10,20,3.332738,3250.712003,2829.826094,-1.667262,-1749.287997,1829.826094,0.907491
5,5000,10,21,3.857306,2931.711143,3033.130180,-1.142694,-2068.288857,2033.130180,0.914538
5,5000,10,22,1.751765,1582.656350,4611.081905,-3.248235,-3417.343650,3611.081905,0.955680
5,5000,10,23,5.000000,4378.150869,1344.283587,-0.000000,-621.849131,344.283587,0.885150
5,5000,10,24,4.111081,3370.240171,2522.173645,-0.888919,-1629.759829,1522.173645,0.907731
5,5000,10,25,1.658327,937.437629,4582.605962,-3.341673,-4062.562371,3582.605962,0.929207
5,5000,10,26,1.832830,2442.392490,3418.133715,-3.167170,-2557.607510,2418.133715,0.955078
5,5000,10,27,3.116717,3475.075258,2557.003092,-1.883283,-1524.924742,1557.003092,0.848954
5,5000,10,28,3.744736,2888.044442,3224.686301,-1.255264,-2111.955558,2224.686301,0.851059
5,5000,10,29,4.025763,6490.140340,0.000021,-0.974237,1490.140340,-999.999979,0.858012
5,5000,10,30,3.577991,6162.252711,0.000023,-1.422009,1162.252711,-999.999977,0.771904
5,5000,10,31,5.091522,4684.479213,1725.220134,0.091522,-315.520787,725.220134,0.810463
5,5000,10,32,4.931196,6535.348598,0.000082,-0.068804,1535.348598,-999.999918,0.874874
5,5000,10,33,3.235408,2661.579059,3411.855163,-1.764592,-2338.420941,2411.855163,0.901417
5,5000,10,34,4.900000,4929.927269,774.967507,-0.100000,-70.072731,-225.032493,0.898848
5,5000,10,35,2.704254,2570.092883,4081.576868,-2.295746,-2429.907117,3081.576868,0.883896
5,5000,10,36,2.860267,3224.734808,2611.500978,-2.139733,-1775.265192,1611.500978,0.923408
5,5000,10,37,4.952406,5772.483919,619.915400,-0.047594,772.483919,-380.084600,0.842776
5,5000,10,38,5.555397,5069.867255,907.411014,0.555397,69.867255,-92.588986,0.287621
5,5000,10,39,5.000000,3136.433790,2906.101376,-0.000000,-1863.566210,1906.101376,0.844038
5,5000,10,40,1.557874,2213.666704,3779.156755,-3.442126,-2786.333296,2779.156755,0.943569
5,5000,10,41,1.586637,1501.138101,3885.339502,-3.413363,-3498.861899,2885.339502,0.898239
5,5000,10,42,5.066262,4416.384863,1241.337213,0.066262,-583.615137,241.337213,0.820737
