beta_true,eta_true,sample_size,sim_id,est_beta,est_eta,est_gamma,bias_beta,bias_eta,bias_gamma,r_squared
3,1000,30,1,1.716188,603.641700,1347.025946,-1.283812,-396.358300,347.025946,0.964851
3,1000,30,2,2.904795,974.933184,1083.941922,-0.095205,-25.066816,83.941922,0.974824
3,1000,30,3,3.819279,1432.191974,601.110022,0.819279,432.191974,-398.889978,0.972959
3,1000,30,4,2.160233,695.700535,1221.641371,-0.839767,-304.299465,221.641371,0.971730
3,1000,30,5,5.368030,1592.854522,545.430119,2.368030,592.854522,-454.569881,0.817566
3,1000,30,6,2.087899,708.914205,1290.109292,-0.912101,-291.085795,290.109292,0.960418
3,1000,30,7,1.853022,717.831087,1199.590080,-1.146978,-282.168913,199.590080,0.983276
3,1000,30,8,2.102668,884.087225,1028.457032,-0.897332,-115.912775,28.457032,0.977592
3,1000,30,9,2.835514,1014.108172,988.734682,-0.164486,14.108172,-11.265318,0.950158
3,1000,30,10,3.478365,835.396403,1046.929865,0.478365,-164.603597,46.929865,0.972070
3,1000,30,11,2.700625,707.951195,1257.220516,-0.299375,-292.048805,257.220516,0.968976
3,1000,30,12,1.863147,608.385951,1446.257587,-1.136853,-391.614049,446.257587,0.980635
3,1000,30,13,3.866411,1156.381033,729.903361,0.866411,156.381033,-270.096639,0.944433
3,1000,30,14,5.098908,1248.790108,777.870128,2.098908,248.790108,-222.129872,0.893568
3,1000,30,15,2.430384,829.239525,1208.142974,-0.569616,-170.760475,208.142974,0.958206
3,1000,30,16,4.418444,1435.570343,586.059486,1.418444,435.570343,-413.940514,0.960232
3,1000,30,17,3.426629,954.850502,1049.295480,0.426629,-45.149498,49.295480,0.935499
3,1000,30,18,2.624099,874.463836,1063.418550,-0.375901,-125.536164,63.418550,0.960808
3,1000,30,19,1.985374,630.359224,1295.482241,-1.014626,-369.640776,295.482241,0.983060
3,1000,30,20,2.807816,837.511789,1130.718063,-0.192184,-162.488211,130.718063,0.944311
3,1000,30,21,1.736439,655.760355,1263.047026,-1.263561,-344.239645,263.047026,0.973713
3,1000,30,22,1.795657,635.046351,1320.420895,-1.204343,-364.953649,320.420895,0.979450
3,1000,30,23,1.869264,577.713838,1362.151749,-1.130736,-422.286162,362.151749,0.984073
3,1000,30,24,2.592546,702.845869,1277.046726,-0.407454,-297.154131,277.046726,0.880807
3,1000,30,25,2.357684,838.936024,1226.261149,-0.642316,-161.063976,226.261149,0.975185
