delta,7,10,20
0.0,1.125336917702746,0.9979798950093337,0.7766467785481111
0.02,0.8502678142450801,0.7492930569744888,0.5660861530679233
0.04,0.7788210988160013,0.6802996090716962,0.5132201354172891
0.06,0.751620033638991,0.653950083741104,0.49766421919526665
0.08,0.742120888004329,0.6446412371287393,0.4953135360404015
0.1,0.7408117916549042,0.6432669599738753,0.4983353453884964
0.12,0.7440810657372787,0.6454663176871394,0.5037347423699492
0.14,0.7535133216789445,0.6496767738857322,0.5102110717297121
0.16,0.7603843789365178,0.6547168107271766,0.5170980197877387
0.18,0.7671092505800421,0.6604111492248922,0.5240796335365808
0.2,0.7736642095191617,0.6666455541011036,0.5309562077905579
0.22,0.7801490608256927,0.6729582722888405,0.5376710887625229
0.24,0.7866214152239458,0.6790084856149777,0.5441068820499644
0.26,0.7934643318977516,0.6848320615630136,0.5502987718031696
0.28,0.7993936590189914,0.6906794654550003,0.5562402708951282
0.3,0.8054199948700228,0.6960477473593149,0.5619458786501028
0.32,0.8110297693429049,0.70165952197009,0.5673457832827233
0.34,0.8164176133531994,0.7068771488745101,0.5725288796238657
0.36,0.8217389493696136,0.7118265399097607,0.5774954232000076
0.38,0.826312940048449,0.7166513736533154,0.5821821494163262
0.4,0.8307757656291757,0.7210963073957523,0.5866377979096181
0.42,0.8352010207790141,0.7253307910421477,0.5908751657439105
0.44,0.8393196026560299,0.7294196608586414,0.5949064886015558
0.46,0.843020268723241,0.7332606895453001,0.5987850163566171
0.48,0.8467170486626429,0.7369254457151817,0.6024225630982083
0.5,0.8501680548469605,0.7404769031507028,0.6058984520127257
