beta,n,gamma_eta,delta,bias_beta,sd_beta,bias_eta,sd_eta,bias_gamma,sd_gamma,n_valid
1.5,20,0.5,0.2,0.0039502520000000985,0.38530799659415754,-0.021493566000000075,0.21214163330846494,0.014331960000000032,0.11544254881361364,500
1.5,20,0.5,0.22,-0.006677260000000018,0.3757918464775392,-0.02529062999999998,0.20950650305827864,0.017628146000000067,0.11291968896152264,500
1.5,20,0.5,0.24,-0.016523288000000136,0.36725071346461613,-0.028828034000000002,0.2071326710617405,0.020680795999999946,0.1106905682994866,500
1.5,20,0.5,0.26,-0.02569502800000012,0.3595281354817801,-0.0321445159999999,0.2049754251525648,0.02352584599999996,0.10870365173114313,500
1.5,20,0.5,0.28,-0.03427754999999988,0.352503861518029,-0.03527103999999992,0.20300028270185358,0.026191845999999908,0.10691941736774851,500
1.5,20,0.5,0.3,-0.042339758000000005,0.3460832068937051,-0.03823277800000002,0.20118031945716383,0.028701859999999968,0.10530696480341942,500
1.5,20,0.5,0.32,-0.04993822800000003,0.34019100372254923,-0.041050405999999984,0.19949395613713125,0.031074888000000023,0.10384188275179883,500
1.5,20,0.5,0.34,-0.0571197579999998,0.3347665923845463,-0.04374135400000001,0.19792389455443693,0.03332674800000002,0.10250438379806075,500
1.5,20,0.5,0.36,-0.06392380799999997,0.32976093865994943,-0.04632034600000001,0.196455887328087,0.035470906000000024,0.10127842956487536,500
1.5,20,0.5,0.38,-0.07038341999999997,0.3251339313986608,-0.04880022800000006,0.19507831108696091,0.037518796000000076,0.10015082300682443,500
1.5,20,0.5,0.4,-0.07652664799999997,0.32085376139226296,-0.05119210799999996,0.19378153551934924,0.03948048599999998,0.09911065235945143,500
1.5,20,0.5,0.42,-0.08237735199999996,0.31689527241299054,-0.05350606399999991,0.19255762840427085,0.041364798000000036,0.09814898094520574,500
1.5,20,0.5,0.44,-0.08795518599999985,0.3132401263316562,-0.05575125400000003,0.19140028746415247,0.04317972800000003,0.09725852894884131,500
1.5,20,0.5,0.46,-0.09327831800000008,0.3098707120854528,-0.05791913400000004,0.19029169302056595,0.044920512000000024,0.0964257306965448,500
1.5,20,0.5,0.48,-0.098371604,0.3067401504563875,-0.05999493599999994,0.18921601474923594,0.04657784799999998,0.09563370377055698,500
1.5,20,0.5,0.5,-0.10325366800000002,0.3038175850775239,-0.062005802000000054,0.18818000119540493,0.04817231599999994,0.09488502771542652,500
1.5,20,1.0,0.0,0.282697438,0.7983956554223004,0.06414359000000003,0.3287123457514743,-0.06986972600000008,0.25519574914496174,500
1.5,20,1.0,0.02,0.19275784800000006,0.6442909644916185,0.031026871999999983,0.27867283478279575,-0.03897447200000004,0.20055515421044146,500
1.5,20,1.0,0.04,0.14634083600000003,0.5709943752484009,0.014373786000000166,0.25600351865393295,-0.02353698999999998,0.17600621789827658,500
1.5,20,1.0,0.06,0.11373060200000018,0.5253967983750654,0.002897082000000051,0.24281159251292883,-0.013013839999999943,0.16176087313181495,500
1.5,20,1.0,0.08,0.08831565999999968,0.4935852631196703,-0.005963771999999978,0.23383453539860655,-0.0049610239999999806,0.1522426483274346,500
1.5,20,1.0,0.1,0.06725994599999985,0.4692167580411001,-0.013264709999999957,0.22706663883434075,0.001626051999999989,0.14519110772456373,500
1.5,20,1.0,0.12,0.04918478199999976,0.44954095691237056,-0.01951348800000008,0.22165946396822134,0.007227511999999825,0.1396530789982564,500
1.5,20,1.0,0.14,0.033300504000000064,0.43310481374515386,-0.024998328000000014,0.21717326820294505,0.012114757999999837,0.13513567249412833,500
1.5,20,1.0,0.16,0.019106397999999913,0.41904371853314276,-0.029900781999999904,0.21335040855214976,0.016458057999999998,0.13135075323791248,500
1.5,20,1.0,0.18,0.0062627140000000026,0.40679981967707757,-0.034343324000000175,0.2100268869484608,0.020371897999999833,0.12811524933903068,500
1.5,20,1.0,0.2,-0.005472805999999997,0.3959922393949285,-0.03841298600000009,0.2070919621424884,0.023937373999999956,0.12530574725836832,500
1.5,20,1.0,0.22,-0.016280151999999992,0.3863488508862517,-0.04217398800000005,0.2044672706571196,0.027214340000000004,0.12283523151726544,500
1.5,20,1.0,0.24,-0.02629662399999999,0.37766840099039783,-0.04567541400000008,0.20209547614850262,0.03024812999999993,0.12064010652338238,500
1.5,20,1.0,0.26,-0.03562972399999986,0.3697985422198629,-0.048955557999999955,0.1999333622939377,0.03307420400000005,0.11867254316591228,500
1.5,20,1.0,0.28,-0.04436537600000001,0.3626206701649264,-0.05204489999999995,0.1979475832915976,0.0357208120000001,0.11689576168008055,500
1.5,20,1.0,0.3,-0.05257336800000001,0.3560411438175177,-0.05496841599999991,0.19611183037880195,0.0382107519999999,0.11528080938647202,500
1.5,20,1.0,0.32,-0.06031112399999983,0.3499845495667938,-0.05774655200000001,0.19440508012945437,0.04056281199999989,0.11380465159154261,500
1.5,20,1.0,0.34,-0.06762658199999994,0.3443897510524016,-0.060396449999999935,0.19281021971606538,0.042792764000000094,0.1124485257717182,500
1.5,20,1.0,0.36,-0.07456016199999982,0.33920632528564576,-0.0629326899999999,0.19131317289370123,0.04491382200000005,0.11119716549573956,500
1.5,20,1.0,0.38,-0.08114604599999975,0.3343928490479614,-0.06536787399999999,0.18990217486203992,0.04693734400000005,0.11003776429162064,500
1.5,20,1.0,0.4,-0.08741361600000008,0.3299146415485447,-0.06771274399999994,0.1885674054444685,0.04887310400000011,0.10895961563185907,500
1.5,20,1.0,0.42,-0.09338790399999986,0.32574287636300087,-0.06997695199999998,0.18730044449674713,0.05072966199999995,0.1079537540706559,500
1.5,20,1.0,0.44,-0.09909085600000034,0.32185383160770414,-0.07216895000000001,0.18609420887424885,0.05251462600000023,0.10701243451942243,500
1.5,20,1.0,0.46,-0.1045409359999998,0.3182281638326761,-0.07429639199999993,0.18494250743087695,0.05423462599999995,0.10612908347968808,500
1.5,20,1.0,0.48,-0.10975434399999995,0.3148509199185939,-0.0763664220000001,0.18384007302779679,0.055895853999999856,0.10529798106028163,500
1.5,20,1.0,0.5,-0.1147445680000001,0.3117118839987939,-0.07838569799999995,0.1827823602189698,0.05750403999999998,0.10451417784591722,500
2.0,7,0.1,0.0,-0.013221459999999796,1.0621788922064164,-0.08608483,0.32117207465412734,0.075569094,0.23757868134342974,500
2.0,7,0.1,0.02,-0.111912432,0.9135621220228141,-0.110723978,0.3210308745134637,0.09788965999999999,0.23967914724717848,500
2.0,7,0.1,0.04,-0.171537182,0.8428882983128442,-0.12628661400000007,0.31842856410143294,0.11221188399999998,0.23931317666919547,500
2.0,7,0.1,0.06,-0.22383354599999983,0.7855966037628928,-0.14005022600000006,0.3161620176619942,0.124876914,0.23833366426807082,500
2.0,7,0.1,0.08,-0.2666403140000002,0.7443461457916453,-0.151732828,0.3136377673705205,0.135577062,0.2374291355524349,500
2.0,7,0.1,0.1,-0.3027965320000001,0.7138735569741709,-0.161786184,0.3116091761667438,0.14473479,0.23667304163096312,500
2.0,7,0.1,0.12,-0.33341514400000016,0.6908385761502566,-0.1704975820000001,0.3097778637694799,0.15261889599999998,0.23609163059633534,500
2.0,7,0.1,0.14,-0.361364456,0.6707643059533074,-0.17871668399999996,0.3074451702679721,0.160028076,0.23511837750102746,500
2.0,7,0.1,0.16,-0.37930655599999996,0.7151792282644208,-0.18712500399999998,0.304610648187088,0.167543164,0.23355121412905439,500
2.0,7,0.1,0.18,-0.3966345739999999,0.7389525006540179,-0.19515061,0.3016745878433429,0.17465812999999994,0.23185966870983316,500
2.0,7,0.1,0.2,-0.4182578680000002,0.7272609607400219,-0.20212290200000005,0.298942851983781,0.180831608,0.23043642035761794,500
2.0,7,0.1,0.22,-0.4387809760000001,0.7163851894706375,-0.20899231399999996,0.2960394483783059,0.18687419399999997,0.22872936486206744,500
2.0,7,0.1,0.24,-0.45806738199999986,0.7066704978945797,-0.21575100599999997,0.2927784061092856,0.192772476,0.2268271642428179,500
2.0,7,0.1,0.26,-0.47163407199999985,0.7123423008667131,-0.22335343600000013,0.2891940976167852,0.19925906999999995,0.22512630396463817,500
2.0,7,0.1,0.28,-0.4809616080000001,0.7263153057036849,-0.23053927799999996,0.2862231341100791,0.205271672,0.222693262678891,500
2.0,7,0.1,0.3,-0.4878995159999999,0.7421793848910276,-0.23851735800000007,0.282327571904149,0.21183382199999992,0.22081638317938995,500
2.0,7,0.1,0.32,-0.49675344600000004,0.7493326779565362,-0.2444890679999998,0.2800217049441257,0.21678661199999996,0.22016760185940734,500
2.0,7,0.1,0.34,-0.505795352,0.7534729928466545,-0.25077026599999985,0.27634627307197174,0.22190434999999994,0.21799082586772428,500
2.0,7,0.1,0.36,-0.5074572419999999,0.7706408538372134,-0.2584482819999999,0.27336703433415627,0.22792897999999998,0.21613798327391467,500
2.0,7,0.1,0.38,-0.5116940759999999,0.7798822735950869,-0.264173962,0.27174328401591097,0.23246253799999997,0.21503804109694213,500
2.0,7,0.1,0.4,-0.5163092299999998,0.7863090752621749,-0.26978061,0.26921301351188465,0.23682257400000004,0.21314476706088614,500
2.0,7,0.1,0.42,-0.519643912,0.7948544496504365,-0.27543356799999996,0.2666795211534749,0.24119408799999995,0.21118181042009485,500
2.0,7,0.1,0.44,-0.527316882,0.7955420858360825,-0.279728746,0.2637217748239118,0.244564584,0.20970053033149336,500
2.0,7,0.1,0.46,-0.5338712780000001,0.797067640638823,-0.2840046380000001,0.26144584867745807,0.24787056999999998,0.20858423533956127,500
2.0,7,0.1,0.48,-0.530842244,0.8093526847286784,-0.2908540740000001,0.25777427862198876,0.25274903800000004,0.20762594090785547,500
2.0,7,0.1,0.5,-0.5328589300000002,0.8147597234173048,-0.29567398200000006,0.25498758256529014,0.256272572,0.2064709413065792,500
2.0,7,0.5,0.0,0.5336689720000001,1.3898138926880004,0.12741569200000002,0.4664736865681473,-0.13198087599999997,0.37693180582470504,500
2.0,7,0.5,0.02,0.2858708939999999,1.1981932562704996,0.05068566599999991,0.4386858470854886,-0.059364852000000023,0.35436232072892127,500
2.0,7,0.5,0.04,0.12413158400000013,1.0454678086659102,0.0015178279999998878,0.41741014604318133,-0.012677829999999946,0.33472138886844555,500
2.0,7,0.5,0.06,0.008052501999999961,0.9469449453384574,-0.035282742000000034,0.398325812870833,0.02207285800000003,0.31756402345834445,500
2.0,7,0.5,0.08,-0.08616574200000016,0.863803917198278,-0.06610976800000001,0.37857277986763865,0.05106440599999995,0.30015518748268655,500
2.0,7,0.5,0.1,-0.16177329800000018,0.7964255593445779,-0.09131888200000005,0.36162117898827467,0.07462182000000006,0.285232086927438,500
2.0,7,0.5,0.12,-0.22329238399999984,0.7437097403458497,-0.11224258199999992,0.34742811293323395,0.09402697800000015,0.2727348429065785,500
2.0,7,0.5,0.14,-0.2613804300000002,0.7788707314917477,-0.13180634599999996,0.3348744269924973,0.11189241399999994,0.26168250009745225,500
2.0,7,0.5,0.16,-0.2983867040000001,0.7793682865020944,-0.14783465799999995,0.3239632162261639,0.126441668,0.25212041477106617,500
2.0,7,0.5,0.18,-0.33528884599999986,0.7578333250145917,-0.16107110600000007,0.31441145390781744,0.13842645999999992,0.2441867687983211,500
2.0,7,0.5,0.2,-0.3584371639999999,0.7750015887298016,-0.1744333360000001,0.3052496499525453,0.150241886,0.23798311794594074,500
2.0,7,0.5,0.22,-0.382474714,0.7746141251194127,-0.18520374800000006,0.29836573570369723,0.15976828200000004,0.23234184601088537,500
2.0,7,0.5,0.24,-0.4071568240000001,0.7643579686564917,-0.19447965999999994,0.2918685812121991,0.16794419800000004,0.2272167562249615,500
2.0,7,0.5,0.26,-0.4291932100000002,0.7558777989160856,-0.20295818600000004,0.28605147466017006,0.17534360799999993,0.2227278230335691,500
2.0,7,0.5,0.28,-0.4471337260000001,0.7538287540688196,-0.21114763600000008,0.28101819604213724,0.18238331800000018,0.21894521502775066,500
2.0,7,0.5,0.3,-0.46045541600000006,0.759593412509241,-0.21941344200000001,0.2758172666842106,0.18933857200000004,0.21527487343738885,500
2.0,7,0.5,0.32,-0.47459783199999994,0.7597674593067082,-0.22632187799999992,0.2717920559175763,0.19515910000000003,0.21219064296801676,500
2.0,7,0.5,0.34,-0.48925254399999996,0.7562465900250057,-0.23257799,0.26771395886012933,0.20039690999999993,0.2092924674747403,500
2.0,7,0.5,0.36,-0.4956220819999999,0.7668152921421805,-0.2401620339999999,0.2640931027268008,0.2064684160000001,0.2067457363516891,500
2.0,7,0.5,0.38,-0.5024393479999998,0.7735402975518832,-0.24717340399999999,0.25978250418655924,0.21198989200000007,0.20377040713286737,500
2.0,7,0.5,0.4,-0.5114517359999999,0.7752098247127889,-0.25286724000000005,0.2564517788957995,0.21651924,0.2013326761520332,500
2.0,7,0.5,0.42,-0.514634772,0.7851464160972352,-0.25993328799999993,0.25327737926003324,0.2219570700000001,0.1983043973707751,500
2.0,7,0.5,0.44,-0.5222977800000002,0.7868557768218746,-0.26489647399999994,0.25055205745508313,0.2258391059999999,0.19619598931407498,500
2.0,7,0.5,0.46,-0.523014114,0.7963779267377639,-0.2712486059999999,0.24819628615656314,0.23055160200000002,0.1953803457788242,500
2.0,7,0.5,0.48,-0.5266742,0.8015355479337988,-0.276534152,0.24589453257848756,0.234515496,0.19431765594868822,500
2.0,7,0.5,0.5,-0.527296516,0.8092432494961648,-0.2826757700000001,0.24291328738947532,0.23895710400000003,0.19281922140725852,500
2.0,7,1.0,0.0,1.077181876,2.0742071617527267,0.328545906,0.6858974593646743,-0.325352642,0.5879187244979125,500
2.0,7,1.0,0.02,0.5368280199999997,1.516429622049989,0.16778351599999985,0.6108598637396944,-0.16954927599999992,0.5121587930848871,500
2.0,7,1.0,0.04,0.26169677599999996,1.2370264318231652,0.0774664140000001,0.5451493070087303,-0.08237993799999999,0.44568386242292257,500
2.0,7,1.0,0.06,0.07772843600000012,1.0438697007754483,0.014051130000000134,0.48855025498081234,-0.02151633999999991,0.3899040360156419,500
2.0,7,1.0,0.08,-0.04690913200000013,0.9194920326387362,-0.029848089999999994,0.44829322024669543,0.02025368400000005,0.3513823304766855,500
2.0,7,1.0,0.1,-0.13796459799999994,0.8330024478107118,-0.06233955000000002,0.4186508045808151,0.050893721999999864,0.32378234805778455,500
2.0,7,1.0,0.12,-0.20068259999999993,0.8139351045812038,-0.08883396399999999,0.39580632668725496,0.07555208599999985,0.3044831832107035,500
2.0,7,1.0,0.14,-0.2510398359999999,0.7987931758214883,-0.11019708799999994,0.3780390522933125,0.09524658400000008,0.2885596386876481,500
2.0,7,1.0,0.16,-0.2972538840000001,0.7668489277161161,-0.1270908879999999,0.36402305762260345,0.11075605199999994,0.2762557416139231,500
2.0,7,1.0,0.18,-0.33230556199999994,0.7596196775128667,-0.142317174,0.35219374383210256,0.12454366600000011,0.2659913697589057,500
2.0,7,1.0,0.2,-0.3659717579999999,0.7399517477553167,-0.154901128,0.3422151978262657,0.13589107000000022,0.2576225996385141,500
2.0,7,1.0,0.22,-0.389625098,0.7413276966784187,-0.16711176000000005,0.3331378153367117,0.14662551199999974,0.2504442855696309,500
2.0,7,1.0,0.24,-0.41259364200000004,0.738315098650396,-0.17794897799999998,0.3246862602831892,0.15613073600000016,0.2437070199481548,500
2.0,7,1.0,0.26,-0.43293265000000014,0.7362165834008225,-0.18746456999999994,0.31810019956283103,0.16441768600000017,0.2385473570648408,500
2.0,7,1.0,0.28,-0.4507186059999999,0.7356632542789447,-0.196532798,0.31110869165961513,0.1721877839999999,0.23405368255626666,500
2.0,7,1.0,0.3,-0.459085666,0.7524403582178247,-0.20671114000000002,0.30441091282208455,0.18056657799999987,0.22938925851845637,500
2.0,7,1.0,0.32,-0.47557720599999986,0.7476658039177821,-0.2135894140000001,0.29951807115339385,0.18641594400000017,0.2256787959573659,500
2.0,7,1.0,0.34,-0.48557112199999986,0.7546911613503392,-0.22120437599999998,0.2952926015984963,0.1926926499999999,0.222098863388538,500
2.0,7,1.0,0.36,-0.49373103799999996,0.7624645967188745,-0.22848226399999993,0.29113443745530887,0.1985934079999998,0.2191483365294585,500
2.0,7,1.0,0.38,-0.50508826,0.7623482806374592,-0.23439769600000004,0.28710301912585656,0.20343566400000013,0.2161224595542227,500
2.0,7,1.0,0.4,-0.510048448,0.7698242073942697,-0.24121923599999995,0.28333963158871717,0.20873488799999995,0.21362941041403252,500
2.0,7,1.0,0.42,-0.517271066,0.7733793034608314,-0.24693608600000005,0.2800690107467728,0.21323439,0.21123048929589275,500
2.0,7,1.0,0.44,-0.5140730720000002,0.7906562064930717,-0.255457248,0.27549024263882177,0.2195565799999999,0.20839090888544973,500
2.0,7,1.0,0.46,-0.5206940520000001,0.7924843134341852,-0.2604686760000001,0.27179403379616224,0.22337840600000014,0.20586350571607534,500
2.0,7,1.0,0.48,-0.522170896,0.8008970869050175,-0.2668157619999999,0.2682335506558347,0.22808048400000014,0.20302252811250313,500
2.0,7,1.0,0.5,-0.524994346,0.8065963964228522,-0.2718294940000001,0.26597796290110953,0.23181685399999985,0.20148631422498306,500
2.0,10,0.1,0.0,-0.005795197999999946,0.7238373569060997,-0.03891559599999994,0.2645141450997517,0.03647321199999998,0.18507932780527586,500
2.0,10,0.1,0.02,-0.06412463199999996,0.6811811759365707,-0.05575599799999997,0.2634436499798532,0.05189859399999999,0.18708332689031876,500
2.0,10,0.1,0.04,-0.10894459200000006,0.6603131619727525,-0.06890932599999999,0.26296943136613005,0.063875198,0.1883047905696447,500
2.0,10,0.1,0.06,-0.1453000940000002,0.64371804651839,-0.0796196480000001,0.2620594595205915,0.07357144800000001,0.18878523063913194,500
2.0,10,0.1,0.08,-0.17840481400000008,0.6260495268532048,-0.08946774400000002,0.26036086203052294,0.08248366000000001,0.18842450536985933,500
2.0,10,0.1,0.1,-0.20812950399999997,0.6090790153056839,-0.09832507800000012,0.2585369928086908,0.09049286200000001,0.18791780687373782,500
2.0,10,0.1,0.12,-0.23547609599999997,0.5934687627553007,-0.10651243199999993,0.2567110603987516,0.09788249799999998,0.18721469731798765,500
2.0,10,0.1,0.14,-0.2613202039999998,0.5777584936675187,-0.11436924399999993,0.2546775705050706,0.104957628,0.18616219715590338,500
2.0,10,0.1,0.16,-0.28592931199999994,0.5621187873657326,-0.12202538000000007,0.252211376855578,0.11183461,0.184771842489845,500
2.0,10,0.1,0.18,-0.3084691720000001,0.5485051132486973,-0.12916262,0.24980413434861906,0.11821442399999998,0.18346329652580773,500
2.0,10,0.1,0.2,-0.326764418,0.551751477010396,-0.13651633800000007,0.246673158062081,0.12470661,0.18187976100020828,500
2.0,10,0.1,0.22,-0.346048342,0.541608943059271,-0.14289905000000003,0.2444331378187568,0.130342598,0.18062012770662605,500
2.0,10,0.1,0.24,-0.3627594399999998,0.538523174493257,-0.14930505800000005,0.24223334655064502,0.1359384,0.17950220823674493,500
2.0,10,0.1,0.26,-0.37936195800000005,0.5307759643327936,-0.15500946999999998,0.2400115361743987,0.140908478,0.17826377117460604,500
2.0,10,0.1,0.28,-0.394629672,0.5243708000402904,-0.16041478200000003,0.23795115632986513,0.145577612,0.17713999099512498,500
2.0,10,0.1,0.3,-0.4074694860000001,0.5240427486689869,-0.16573837999999996,0.2361876850193617,0.15011923400000002,0.17618595813312085,500
2.0,10,0.1,0.32,-0.41598594200000005,0.5347095107876426,-0.17170367400000008,0.23418985847297252,0.15504094999999998,0.17539064934849086,500
2.0,10,0.1,0.34,-0.4279912060000002,0.531998622892777,-0.17663596400000003,0.23208171035239913,0.159177282,0.17424670405478085,500
2.0,10,0.1,0.36,-0.439641704,0.5285859858693146,-0.181263882,0.23014855933746423,0.16303478600000001,0.17310663398028445,500
2.0,10,0.1,0.38,-0.4492855980000001,0.5296332878995986,-0.18623569200000012,0.22802442687065902,0.16709587,0.1717097765428804,500
2.0,10,0.1,0.4,-0.458418228,0.5303275736733444,-0.19092528399999997,0.226130121556527,0.170898358,0.1704120193471981,500
2.0,10,0.1,0.42,-0.4668742160000001,0.5312327049177995,-0.195473138,0.2241534711028716,0.174539492,0.16914134437259945,500
2.0,10,0.1,0.44,-0.474480212,0.5326682442855699,-0.20033058000000004,0.22093399797172716,0.17833466399999995,0.1675616309499293,500
2.0,10,0.1,0.46,-0.48235713,0.5327147439491559,-0.20461033399999995,0.21894478594453678,0.18170060799999996,0.16653574637087662,500
2.0,10,0.1,0.48,-0.48851925399999985,0.5354798878877693,-0.20923579199999998,0.21677597081829242,0.185249574,0.16533808961248445,500
2.0,10,0.1,0.5,-0.49278112800000007,0.5409760689392216,-0.21409997600000008,0.21452306574709043,0.18888847199999995,0.16425069554693678,500
2.0,10,0.5,0.0,0.40737802200000006,1.128771258780456,0.1124538020000001,0.41818988765729426,-0.11174986000000003,0.3404513050989753,500
2.0,10,0.5,0.02,0.24508893600000015,0.9865124534101323,0.06272808600000013,0.3983894488414861,-0.06452761000000001,0.3203252249020658,500
2.0,10,0.5,0.04,0.12520557999999982,0.8887807629118014,0.02515867599999999,0.3804384136193313,-0.028954880000000016,0.30163743307499774,500
2.0,10,0.5,0.06,0.0341951439999999,0.8168749414431334,-0.0037362760000000383,0.3654411922814559,-0.0017155440000000133,0.2860384562205616,500
2.0,10,0.5,0.08,-0.04141539400000016,0.7526072856057217,-0.028270181999999977,0.3499117410951587,0.021333231999999924,0.2707338303175038,500
2.0,10,0.5,0.1,-0.10573618399999996,0.695895740034035,-0.049567498000000154,0.33448330671333926,0.04126061800000003,0.25594172867127896,500
2.0,10,0.5,0.12,-0.15933810599999987,0.6498212733444272,-0.06761087199999993,0.32073911767491875,0.058038131999999965,0.2431614349285008,500
2.0,10,0.5,0.14,-0.20450508400000023,0.6121411237793002,-0.08299165199999992,0.30892013454703143,0.07224030000000004,0.2324220434789865,500
2.0,10,0.5,0.16,-0.2430491539999997,0.5810242114401926,-0.0962734380000001,0.2988024246642732,0.08441079600000001,0.2234160534809179,500
2.0,10,0.5,0.18,-0.27648682000000013,0.5548780432265431,-0.10795597599999995,0.2899763772836617,0.095032106,0.2157203399678632,500
2.0,10,0.5,0.2,-0.30581310000000017,0.5329118107439192,-0.11835911600000004,0.2821959448232095,0.10441393199999993,0.20910103558978568,500
2.0,10,0.5,0.22,-0.3317917739999998,0.5143815234854157,-0.12775419999999993,0.2752327719861397,0.112815216,0.20332089359693326,500
2.0,10,0.5,0.24,-0.352813536,0.5099470134030182,-0.13672813799999994,0.2690163461312166,0.12072618800000012,0.1983753740891916,500
2.0,10,0.5,0.26,-0.37253704600000015,0.502333689152299,-0.14492756600000012,0.2628259065194929,0.12789569600000006,0.1936600392212341,500
2.0,10,0.5,0.28,-0.3914645099999998,0.4912875599572815,-0.151958268,0.2580418691382794,0.13402867200000002,0.1898693627651024,500
2.0,10,0.5,0.3,-0.40872557600000015,0.48170739600211926,-0.158512616,0.2536627783309599,0.13969259999999994,0.18646475017814493,500
2.0,10,0.5,0.32,-0.4245167040000002,0.47343942842330305,-0.1646708,0.24962235029285226,0.14496195599999995,0.1833805834380462,500
2.0,10,0.5,0.34,-0.4371021719999999,0.4725446637111652,-0.17109717000000002,0.24555054527762993,0.15032953599999999,0.18028012481958913,500
2.0,10,0.5,0.36,-0.44777333600000024,0.47517753798762313,-0.17730242399999996,0.24194639879057445,0.15544306200000002,0.1775295720246423,500
2.0,10,0.5,0.38,-0.458182372,0.4757131905313965,-0.1828579560000001,0.23893342959357688,0.16000170199999997,0.17514608091697154,500
2.0,10,0.5,0.4,-0.468706292,0.4742539594821827,-0.18804797800000006,0.23580540466981775,0.16424011799999993,0.17298236870771408,500
2.0,10,0.5,0.42,-0.47864527200000007,0.47256931392453766,-0.19296288800000005,0.23283589079184747,0.16821626200000006,0.1709586506733176,500
2.0,10,0.5,0.44,-0.48771898800000013,0.47172693418797346,-0.19768397199999987,0.22994616150565678,0.17199045000000002,0.16914363836346066,500
2.0,10,0.5,0.46,-0.49674465599999995,0.469641908760496,-0.20198553200000002,0.22725645365883043,0.17541446399999994,0.1674475349925668,500
2.0,10,0.5,0.48,-0.500931426,0.4773233158735718,-0.20769351199999997,0.22325831657073347,0.17967747599999995,0.16565113816728716,500
2.0,10,0.5,0.5,-0.5056098520000001,0.4826503112958138,-0.21262824800000002,0.22047369834922728,0.18338000999999993,0.16371168813564396,500
2.0,10,1.0,0.0,0.7990089400000002,1.6824671597211938,0.24435997399999998,0.5900174358631229,-0.23582380999999997,0.5194925599769613,500
2.0,10,1.0,0.02,0.4098134419999995,1.2918031501801137,0.11817977199999996,0.4974773516947102,-0.11393443599999997,0.4255442041702268,500
2.0,10,1.0,0.04,0.2009969060000003,1.0644239931431265,0.04918255800000004,0.43619938457320034,-0.04772367599999994,0.36392673786752855,500
2.0,10,1.0,0.06,0.06293701599999979,0.9064109451883523,0.002921717999999851,0.39024516278882765,-0.003611922000000045,0.3183253008841331,500
2.0,10,1.0,0.08,-0.032114272000000055,0.8043942610520222,-0.02917681800000005,0.35918991940543354,0.02671696999999984,0.2885029910411129,500
2.0,10,1.0,0.1,-0.10304159000000013,0.7335161843437774,-0.05322329400000003,0.33734541487149516,0.04923250999999995,0.26805839455410413,500
2.0,10,1.0,0.12,-0.15912233199999992,0.6808562927102194,-0.07233860800000003,0.32091733815446405,0.06697637800000011,0.2530598976627733,500
2.0,10,1.0,0.14,-0.20521343599999997,0.639876989699091,-0.088167318,0.30791674545779985,0.08154581800000016,0.2414840525599287,500
2.0,10,1.0,0.16,-0.2441298380000001,0.606959037056628,-0.1016627619999999,0.2972463153275225,0.09386362199999976,0.2322196823136722,500
2.0,10,1.0,0.18,-0.27764248599999997,0.5799182136432345,-0.11342646200000006,0.2882432531694992,0.10451000799999988,0.22459911324727633,500
2.0,10,1.0,0.2,-0.30693273,0.5573563171593986,-0.12386262799999992,0.280479136473713,0.113873326,0.21819398978802088,500
2.0,10,1.0,0.22,-0.3283899960000001,0.5591433610288091,-0.13410161199999993,0.2731236043916256,0.122864482,0.21234373747883084,500
2.0,10,1.0,0.24,-0.351381328,0.5440960329119571,-0.142586616,0.2671196994884243,0.13034228199999998,0.20764513316824787,500
2.0,10,1.0,0.26,-0.372017512,0.5314265738943094,-0.15040726399999993,0.2617019734407593,0.137168556,0.20351898111701688,500
2.0,10,1.0,0.28,-0.38565208799999984,0.5388915790632386,-0.1585688220000001,0.2571038301347965,0.14409989200000006,0.19965521189953853,500
2.0,10,1.0,0.3,-0.4024420599999998,0.5306345720940913,-0.16529433400000004,0.25254760912785307,0.14985608599999978,0.1963861602134258,500
2.0,10,1.0,0.32,-0.41757554399999997,0.5242621173319572,-0.17170120999999994,0.24829437298666995,0.15527620600000014,0.1934298568717726,500
2.0,10,1.0,0.34,-0.4288089359999998,0.5280594087539915,-0.178491246,0.24417387539922536,0.160894906,0.19082362562501143,500
2.0,10,1.0,0.36,-0.43811204199999976,0.5344447687584702,-0.1849430179999999,0.24023665257912358,0.16615577399999992,0.18828389711863117,500
2.0,10,1.0,0.38,-0.44986088400000024,0.5310349415048248,-0.19013206400000005,0.2368588575054382,0.17042400999999985,0.18608943441240763,500
2.0,10,1.0,0.4,-0.4573696760000001,0.5368018981093367,-0.196125212,0.2332517040188097,0.17517948400000005,0.18445524152110984,500
2.0,10,1.0,0.42,-0.4658414579999999,0.5386652791836543,-0.20133715000000008,0.23028691252779143,0.1793280100000001,0.1826730318953994,500
2.0,10,1.0,0.44,-0.4739929759999999,0.5398087589811311,-0.20619764400000007,0.22735246426024874,0.1831664799999999,0.1808019928766659,500
2.0,10,1.0,0.46,-0.4807964659999997,0.5423700171303986,-0.21095706799999991,0.22463605332051714,0.18685518999999973,0.1793523237616712,500
2.0,10,1.0,0.48,-0.48803708,0.5434437251314722,-0.21519563199999991,0.22225185247653412,0.1901519920000001,0.17789212431220375,500
2.0,10,1.0,0.5,-0.495441284,0.54313388490578,-0.21904547200000002,0.22004571209239618,0.19313136600000003,0.1765873977903655,500
