beta,gamma_eta_ratio,eta,gamma,n,repeat_id,primary_class,high_has_root,low_geom_has_root,low_uniform_has_root,grid_gradient_has_root,min_abs_g_minus_offset,g_min,g_max,boundary_fraction,multipeak_fraction,beta_unstable,gradient_noise_suspect
2.0,0.0,1000.0,0.0,5,18,all_above_offset,False,False,False,False,0.2830018800054177,0.38300188000541774,1.4344923160853318,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,5,19,strict_root,True,True,True,True,0.001814509902945377,0.04753678958884243,1.0723507773969227,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,10,0,strict_root,True,True,True,True,0.01574672139014892,0.04131708841837852,4.022544229805428,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,10,1,strict_root,True,True,True,True,0.0048702879041871705,0.006477067626722916,10.64591357653473,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,10,2,all_above_offset,False,False,False,False,0.03627959840236128,0.13627959840236128,1.4653067347489115,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,10,3,all_above_offset,False,False,False,False,0.24120514082363356,0.34120514082363357,0.8229355728204515,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,10,4,all_above_offset,False,False,False,False,0.08664320577194601,0.186643205771946,1.4854988045080035,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,10,5,all_above_offset,False,False,False,False,0.28551002382425683,0.38551002382425686,0.38787934360089465,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,10,6,strict_root,True,True,True,True,0.01675554777482946,-0.06823299760497094,1.3436814893754345,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,10,7,strict_root,True,True,True,True,0.002848157007418195,0.06622343304359951,0.7029078744419893,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,10,8,all_above_offset,False,False,False,False,0.5647394858130285,0.6647394858130284,0.7891581886882505,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,10,9,all_above_offset,False,False,False,False,0.5095808856471427,0.6095808856471426,0.8048303739314427,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,10,10,strict_root,True,True,True,True,0.03470040449490008,-0.22588468516912424,1.6639705319039169,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,10,11,all_above_offset,False,False,False,False,0.029073657217261795,0.1290736572172618,2.9130998091251645,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,10,12,all_above_offset,False,False,False,False,0.5978898602101121,0.6978898602101121,0.8850151020236089,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,10,13,strict_root,True,True,True,True,0.005988372834032751,-0.010802151610464272,4.143820327053319,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,10,14,all_above_offset,False,False,False,False,0.19419297581346354,0.29419297581346354,0.5166681685677631,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,10,15,strict_root,True,True,True,True,0.010271802822737083,-0.17016839957851407,2.009732216553554,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,10,16,strict_root,True,True,True,True,0.01062567239267724,0.03780914190097994,1.0008227762300308,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,10,17,all_above_offset,False,False,False,False,0.26649295463946066,0.3664929546394607,0.8332491289697442,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,10,18,strict_root,True,True,True,True,0.007200977520084126,0.05802572636385948,0.8162351661475988,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,10,19,strict_root,True,True,True,True,0.00846814290819932,-0.003810983155490428,1.154029231326462,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,20,0,all_above_offset,False,False,False,False,0.07477577234594959,0.1747757723459496,1.0868149095601385,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,20,1,all_above_offset,False,False,False,False,0.41193901524245036,0.5119390152424503,0.765997203867134,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,20,2,all_above_offset,False,False,False,False,0.20938215683880176,0.30938215683880177,1.9082631599760087,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,20,3,strict_root,True,True,True,True,0.017673645993270454,0.005291658972914636,1.5555831621103577,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,20,4,strict_root,True,True,True,True,0.013491873920236583,-0.04249857656368119,2.42355272574175,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,20,5,all_above_offset,False,False,False,False,0.5097351251435768,0.6097351251435768,0.9330243069627276,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,20,6,all_above_offset,False,False,False,False,1.690435146102883,1.7904351461028831,1.8598248408494042,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,20,7,strict_root,True,True,True,True,0.013576513355246997,-0.1608388937106785,1.8980842970331269,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,20,8,strict_root,True,True,True,True,0.0026729811952608262,0.01851800848842823,1.5101680152750097,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,20,9,strict_root,True,True,True,True,0.08031213142355031,-0.5755909317313151,6.822646231323732,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,20,10,all_above_offset,False,False,False,False,0.10804815606230542,0.20804815606230542,1.6708147378294265,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,20,11,all_above_offset,False,False,False,False,0.375766870847671,0.475766870847671,1.1593679994168027,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,20,12,strict_root,True,True,True,True,0.023236794292170085,-0.08618877341742112,1.6878870014362795,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,20,13,all_above_offset,False,False,False,False,0.4275767429191141,0.527576742919114,1.3644031317814291,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,20,14,strict_root,True,True,True,True,0.012686087562337356,-0.11258189939447404,1.542454635089727,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,20,15,all_above_offset,False,False,False,False,0.39827589444442413,0.4982758944444241,0.84199591559645,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,20,16,all_above_offset,False,False,False,False,0.49413754269907095,0.5941375426990709,1.1728642919643542,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,20,17,all_above_offset,False,False,False,False,0.4325743322843504,0.5325743322843504,1.047669975669765,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,20,18,strict_root,True,True,True,True,0.02855050342463493,-0.2709076007887512,2.440272520230517,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,20,19,strict_root,True,True,True,True,0.010120903877071735,-0.0444812199011669,1.366537541670259,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,30,0,all_above_offset,False,False,False,False,0.2539985818723728,0.3539985818723728,1.0540847023197448,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,30,1,all_above_offset,False,False,False,False,0.40543494974842975,0.5054349497484297,1.722770709876665,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,30,2,all_above_offset,False,False,False,False,0.5668783937203726,0.6668783937203726,0.8111614414365905,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,30,3,strict_root,True,True,True,True,0.006178346607919619,-0.2254227775595283,2.3052201815077327,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,30,4,all_above_offset,False,False,False,False,1.0720409058194582,1.1720409058194583,1.3172057365964105,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,30,5,strict_root,True,True,True,True,0.024140882942810152,-0.270361889922168,3.4964135946947144,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,30,6,all_above_offset,False,False,False,False,0.18602990786649268,0.2860299078664927,1.5791405506881953,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,30,7,strict_root,True,True,True,True,0.024633292449441374,-0.09619261484933196,3.4591760115525854,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,30,8,strict_root,True,True,True,True,0.023730645390108093,-0.24775305252397004,3.60841346111542,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,30,9,strict_root,True,True,True,True,0.001477132547933288,0.01788520620202989,1.1947999340420463,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,30,10,all_above_offset,False,False,False,False,0.10157086562396272,0.20157086562396273,1.1791103546993358,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,30,11,strict_root,True,True,True,True,0.0064919246763671945,-0.1315443068376204,2.787664102017256,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,30,12,all_above_offset,False,False,False,False,0.5665717076102932,0.6665717076102932,1.5355637805411637,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,30,13,strict_root,True,True,True,True,0.01062766152813413,-0.4246828536838191,3.7705356894340434,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,30,14,all_above_offset,False,False,False,False,0.11912624260946453,0.21912624260946453,1.256699444554607,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,30,15,strict_root,True,True,True,True,0.012063907239731955,-0.13536522919331465,2.486774355338534,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,30,16,strict_root,True,True,True,True,0.013027415926497268,-0.09521404181301663,1.3484518180072689,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,30,17,all_above_offset,False,False,False,False,0.25376947711773545,0.3537694771177355,1.4197408791806152,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,30,18,strict_root,True,True,True,True,0.00936977855351366,0.008727606773137726,1.1677521923808625,0.0,0.0,False,False
2.0,0.0,1000.0,0.0,30,19,all_above_offset,False,False,False,False,0.44362745947993665,0.5436274594799366,0.7876355492822715,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,3,0,strict_root,True,True,True,True,0.09672098054290668,-0.5338924771019329,5.758694735931309,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,3,1,strict_root,True,True,True,True,0.11403870553745803,-0.27994334532749576,5.504102316828652,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,3,2,strict_root,True,True,True,True,0.00557143399198104,-0.04933026578149872,0.7904379830000907,0.020833333333333332,0.0,False,False
2.0,0.2,1000.0,200.0,3,3,strict_root,True,True,True,True,0.024731551323442555,-0.1665459391094737,4.620032141804439,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,3,4,strict_root,True,True,True,True,0.1515277471951478,-0.41185105069551436,7.0230338481917425,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,3,5,coarse_uniform_miss,True,True,False,True,0.10348561182420711,-411.4339247079175,377.3548739161668,0.5875,0.0,True,False
2.0,0.2,1000.0,200.0,3,6,coarse_uniform_miss,True,True,False,True,0.10091120338924114,-35.96640866411872,84.19656049452468,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,3,7,coarse_uniform_miss,True,True,False,True,0.13013071212289898,-73.78070735042331,135.8603636905564,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,3,8,coarse_uniform_miss,True,True,False,True,0.10244489968555538,-82.70985690650848,138.81769978931013,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,3,9,near_miss,False,False,False,False,0.006623877597701042,0.10662387759770105,0.6373530126517384,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,3,10,strict_root,True,True,True,True,0.001342210548880729,0.0077455408710555545,0.8223520242067283,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,3,11,coarse_uniform_miss,True,True,False,True,0.14091646893683052,-17.65536305015418,46.61865684351854,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,3,12,strict_root,True,True,True,True,0.0028196882851631855,0.009081570695565205,1.740904268316577,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,3,13,all_above_offset,False,False,False,False,0.18482718277739837,0.2848271827773984,4.619103920919105,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,3,14,all_above_offset,False,False,False,False,0.08878477744939964,0.18878477744939964,4.245192702485161,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,3,15,strict_root,True,True,True,True,0.13996257561695993,-6.129942837239995,16.793341510174304,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,3,16,strict_root,True,True,True,True,0.0013154470380674216,0.057913389460417325,0.7203357343427619,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,3,17,strict_root,True,True,True,True,0.0005377331016127584,-0.07361590798686929,3.195057539829015,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,3,18,strict_root,True,True,True,True,0.07464755145895645,-0.1812817628244789,4.802109252844151,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,3,19,coarse_uniform_miss,True,True,False,True,0.10040749551864461,-93.51436709500425,179.98048116536577,0.08333333333333333,0.0,False,False
2.0,0.2,1000.0,200.0,5,0,coarse_uniform_miss,True,True,False,True,0.053869794393576885,-0.5220574554946849,9.107409180973962,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,5,1,strict_root,True,True,True,True,0.0006236248528501548,0.07739034589619102,2.3414098029286916,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,5,2,coarse_uniform_miss,True,True,False,True,0.11607654826091458,-1.2721744754829643,23.48790255768088,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,5,3,strict_root,True,True,True,True,0.0020615672121231526,0.02695474067520802,11.838553787169781,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,5,4,strict_root,True,True,True,True,0.11987009416629298,-0.8442703108353681,6.505118320491241,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,5,5,strict_root,True,True,True,True,0.006663908493330081,-0.01878469935194881,1.315493234696971,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,5,6,all_above_offset,False,False,False,False,0.01550227666246716,0.11550227666246717,0.2517189333436491,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,5,7,strict_root,True,True,True,True,0.012736132802828523,-0.012865749651713068,1.1971040059832476,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,5,8,strict_root,True,True,True,True,0.010790397567220306,-0.0525695694060833,1.4608741554578801,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,5,9,strict_root,True,True,True,True,0.04130484371180002,-0.12427419458129435,5.42572924850883,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,5,10,strict_root,True,True,True,True,0.01386088305445353,-0.004879925299424298,8.602250987932916,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,5,11,strict_root,True,True,True,True,0.004792717933061255,0.04189394395672987,3.3367632638084674,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,5,12,all_above_offset,False,False,False,False,0.01137582715408414,0.11137582715408414,0.8823524610640955,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,5,13,strict_root,True,True,True,True,0.028456565358639066,-0.2510021270011008,2.3085403081889053,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,5,14,strict_root,True,True,True,True,0.010048186791918656,0.03809963441339975,1.5634682145031664,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,5,15,strict_root,True,True,True,True,0.06188907404510767,-0.30231190090758675,4.828337869094018,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,5,16,all_above_offset,False,False,False,False,0.07817760808450686,0.17817760808450686,0.6311922848686865,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,5,17,strict_root,True,True,True,True,0.019107966963874817,-0.057195563768739195,1.988296947843282,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,5,18,strict_root,True,True,True,True,0.015064658872608272,-0.062252584806611416,3.0938684735850517,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,5,19,strict_root,True,True,True,True,0.07701392765982737,-0.31138607448986605,3.5454371958793507,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,10,0,strict_root,True,True,True,True,0.0027553237281991577,-0.006624819116375786,9.652704118284579,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,10,1,strict_root,True,True,True,True,0.03281890253517317,-1.019403887282731,5.994952737536516,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,10,2,strict_root,True,True,True,True,0.03623039623959842,-0.3822875263887607,5.5717689518445646,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,10,3,strict_root,True,True,True,True,0.0054649542913768195,-0.02704113223094736,0.8091363269005977,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,10,4,strict_root,True,True,True,True,0.02616928336461294,-0.059693059864810605,6.705397234418113,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,10,5,all_above_offset,False,False,False,False,0.1250732077168134,0.2250732077168134,1.5149225863349465,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,10,6,strict_root,True,True,True,True,0.003302299894861513,0.03933146109334906,1.0004523313101377,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,10,7,strict_root,True,True,True,True,0.014555747730123886,-0.18906629579948356,3.5981330644153107,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,10,8,all_above_offset,False,False,False,False,0.2013147219511688,0.3013147219511688,0.462179698121648,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,10,9,strict_root,True,True,True,True,0.004215593440556484,0.007025067012348209,2.2793845432832662,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,10,10,strict_root,True,True,True,True,0.033378828221134166,-0.20669870804848023,5.589456971885415,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,10,11,strict_root,True,True,True,True,0.0033866045430755998,0.03725504811234136,1.3519980142802681,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,10,12,strict_root,True,True,True,True,0.018833525558269226,-0.058819555854747636,1.4007010220279683,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,10,13,strict_root,True,True,True,True,0.07742591710598754,-0.8012976150391403,6.140964177370134,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,10,14,strict_root,True,True,True,True,0.013504041971349426,-0.07176140473696734,1.1336345152122735,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,10,15,all_above_offset,False,False,False,False,0.1443717247781519,0.24437172477815192,0.6191873056665266,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,10,16,strict_root,True,True,True,True,0.027736522329942143,-0.19156510492663842,3.3997175825596284,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,10,17,strict_root,True,True,True,True,0.001278114886358983,0.09872188511364102,0.833282539463232,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,10,18,strict_root,True,True,True,True,0.009531693124265786,-0.09252202563882297,1.5527010486781858,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,10,19,strict_root,True,True,True,True,0.01757745280063043,-0.06583116358641801,1.5665123198986575,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,20,0,strict_root,True,True,True,True,0.0064533254543452795,0.05536374054962159,0.8964748934254811,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,20,1,strict_root,True,True,True,True,0.00942737500474955,0.033445015896326744,0.8457267580886244,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,20,2,all_above_offset,False,False,False,False,0.061589758304019526,0.16158975830401953,0.3657779721993753,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,20,3,strict_root,True,True,True,True,0.009266648090161908,-0.056295750572370115,2.446057500718956,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,20,4,strict_root,True,True,True,True,0.02115058638109278,-0.0811715630499446,1.5714143525220143,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,20,5,strict_root,True,True,True,True,0.0013091760721819778,-0.13644738665950207,1.4080781937594127,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,20,6,all_above_offset,False,False,False,False,0.020069655025260855,0.12006965502526086,1.0944749811861383,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,20,7,strict_root,True,True,True,True,0.009212600114634734,-0.13398907007730812,1.8167581741077903,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,20,8,all_above_offset,False,False,False,False,0.02717320699198586,0.12717320699198587,0.6784011484073107,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,20,9,strict_root,True,True,True,True,0.009883114787742037,-0.13837350161952075,1.64513856579708,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,20,10,strict_root,True,True,True,True,0.004313419079885125,0.06567074729037117,0.9747070459764107,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,20,11,strict_root,True,True,True,True,0.02317714393673488,-0.06532213806822064,2.9161899828349065,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,20,12,strict_root,True,True,True,True,0.006437138395311348,-0.04919039749957391,2.0590121894522153,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,20,13,strict_root,True,True,True,True,0.00790901134348318,0.06502138184076753,1.3930903816552385,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,20,14,strict_root,True,True,True,True,0.0036203403708362086,-0.009412313304068129,0.6743587592919629,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,20,15,strict_root,True,True,True,True,0.007105560173997952,-0.03914958232047939,1.3787444667156992,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,20,16,strict_root,True,True,True,True,0.013081681323414834,-0.010687787392293676,3.2656089863009163,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,20,17,strict_root,True,True,True,True,0.011698925404555804,0.00396147472845294,0.94119782322383,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,20,18,strict_root,True,True,True,True,0.0297012847487826,-0.14040026519242232,2.0235628714035325,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,20,19,strict_root,True,True,True,True,0.026429344215518777,-0.15495980670943768,1.79163407590198,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,30,0,strict_root,True,True,True,True,0.02046996747271264,-0.1788768325236788,2.215077232765055,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,30,1,strict_root,True,True,True,True,0.009899377165843812,-0.05410459618381699,2.0292417891661896,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,30,2,strict_root,True,True,True,True,0.013350696222029279,-0.02480779931501562,1.4859898336723123,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,30,3,strict_root,True,True,True,True,0.015745484879640642,-0.07651782576008848,2.278694082310305,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,30,4,strict_root,True,True,True,True,0.002854971836930134,-0.11304213891717829,1.9420603008260493,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,30,5,strict_root,True,True,True,True,0.00274196882141782,-0.04122685401278169,3.256496827377413,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,30,6,strict_root,True,True,True,True,0.0068836031019057775,0.08314960469239938,1.3299160887219799,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,30,7,strict_root,True,True,True,True,0.007760890467307463,-0.07770860115541485,1.4074482035936193,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,30,8,strict_root,True,True,True,True,0.032879437674105866,-0.22593660044757022,2.256789656166556,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,30,9,strict_root,True,True,True,True,0.005487118172022104,0.011390146256947873,1.4917272268000263,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,30,10,strict_root,True,True,True,True,0.006084704764182894,-0.07252186538789329,1.16255271485685,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,30,11,strict_root,True,True,True,True,2.9677309814971076e-05,-0.03944694437322383,2.075980421275115,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,30,12,strict_root,True,True,True,True,0.016354918861002113,-0.03228861404571461,2.2022221406380553,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,30,13,strict_root,True,True,True,True,0.030670508397069862,-0.11272932668733449,2.1938886781718185,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,30,14,strict_root,True,True,True,True,0.048001585513712114,-0.25889652773640415,3.7030867166703114,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,30,15,strict_root,True,True,True,True,0.006755884244371818,-0.039054483589119254,1.2921748053943947,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,30,16,strict_root,True,True,True,True,0.013021999274028542,-0.2033414763698766,2.5108648175086077,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,30,17,strict_root,True,True,True,True,0.017770048578413883,-0.08777131272112798,2.6777523007560653,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,30,18,strict_root,True,True,True,True,0.0076979363002465245,-0.17439210445002493,1.725063187373977,0.0,0.0,False,False
2.0,0.2,1000.0,200.0,30,19,strict_root,True,True,True,True,0.0010418162349382643,-0.13816059040453882,2.4021602205168517,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,3,0,coarse_uniform_miss,True,True,False,True,0.10837045293258998,-20.60732647195998,63.945218270923725,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,3,1,strict_root,True,True,True,True,0.0028317616689096242,0.07359749475717184,0.7325250758053742,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,3,2,coarse_uniform_miss,True,True,False,True,0.1211778242622853,-135.6519215419131,147.5715920491726,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,3,3,strict_root,True,True,True,True,0.0035132453467262847,0.018132943120588028,1.4412732038792357,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,3,4,coarse_uniform_miss,True,True,False,True,0.10414211936928676,-98.40783850754379,158.56767929160864,0.0125,0.0,False,False
2.0,1.0,1000.0,1000.0,3,5,strict_root,True,True,True,True,0.0026437354651978884,0.02829803042704156,1.7492782390990977,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,3,6,strict_root,True,True,True,True,7.4486075309215805e-06,0.006737339580822541,1.1576131168042687,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,3,7,strict_root,True,True,True,True,0.00430783474867566,0.02475560771833234,1.5134927395541866,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,3,8,strict_root,True,True,True,True,0.006240421577146951,0.018550165661026085,0.9205320493064642,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,3,9,strict_root,True,True,True,True,0.11082569997673652,-2.4853683430576368,18.8573811753637,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,3,10,strict_root,True,True,True,True,0.003484901499622023,0.009631029916705244,1.030487352638779,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,3,11,strict_root,True,True,True,True,0.0055773662388269585,-0.024345816053951985,2.7229631908398746,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,3,12,strict_root,True,True,True,True,0.001999002235424485,0.02692478787841285,1.845839353506796,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,3,13,strict_root,True,True,True,True,0.102339425535633,-1.3049616215238589,9.378210485251602,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,3,14,strict_root,True,True,True,True,0.006770752402821101,0.0075412376509186,2.4395398044966714,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,3,15,coarse_uniform_miss,True,True,False,True,0.10681391493682034,-49.70081503166968,62.67688017186502,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,3,16,strict_root,True,True,True,True,0.030789210349666335,-0.10591497619926751,4.3241958943410035,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,3,17,coarse_uniform_miss,True,True,False,True,0.1004479118760264,-46.52385510228256,87.07846865009358,0.029166666666666667,0.0,False,False
2.0,1.0,1000.0,1000.0,3,18,strict_root,True,True,True,True,0.006785212417482062,0.013767943507225168,1.3131649242795045,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,3,19,strict_root,True,True,True,True,0.107809050120725,-0.12273514345202492,4.428170928675982,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,5,0,strict_root,True,True,True,True,0.004171590579232012,-1.7560235368762271,10.38597091253363,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,5,1,strict_root,True,True,True,True,0.006525249602142916,0.0017694567650219269,1.2481104451571983,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,5,2,strict_root,True,True,True,True,0.009188420823289925,-0.0066979377772652384,3.6805562215837058,0.0,0.0,False,False
2.0,1.0,1000.0,1000.0,5,3,strict_root,True,True,True,True,0.0038063534799192694,-0.006276716702258485,5.483500281620656,0.0,0.0,False,False
